time,request,status,bytes
2015-05-20 09:05:04,GET /presentations/logstash-scale11x/images/kibana-dashboard2.png HTTP/1.1,200,394967
2015-05-20 09:05:29,GET /presentations/logstash-scale11x/images/tiered-outputs-to-inputs.jpg HTTP/1.1,200,1079983
2015-05-20 09:05:52,GET /presentations/logstash-scale11x/images/simple-inputs-filters-outputs.jpg HTTP/1.1,200,1168622
2015-05-20 09:05:43,GET /presentations/logstash-scale11x/images/logstashbook.png HTTP/1.1,200,54662
2015-05-20 09:05:03,GET /presentations/logstash-scale11x/css/print/paper.css HTTP/1.1,200,4254
2015-05-20 09:05:32,GET /presentations/logstash-scale11x/images/tiered-redis-output.jpg HTTP/1.1,200,1221927
2015-05-20 09:05:48,GET /presentations/logstash-scale11x/images/tiered-redis-input.jpg HTTP/1.1,200,1046727
2015-05-20 09:05:46,GET /presentations/logstash-scale11x/images/tiered-redis-input-complete.jpg HTTP/1.1,200,1103268
2015-05-20 09:05:08,GET /presentations/logstash-scale11x/images/tiered-outputs-to-inputs-redis.jpg HTTP/1.1,200,2763364
2015-05-20 09:05:11,GET /robots.txt HTTP/1.1,200,-
2015-05-20 09:05:16,GET /presentations/unix-basics/ HTTP/1.1,200,38555
2015-05-20 09:05:38,GET /blog/geekery/tracking-ssh-bots.html HTTP/1.1,200,11350
2015-05-20 09:05:48,GET /files/newpsm/ HTTP/1.1,200,1633
2015-05-20 09:05:23,GET /blog/geekery/bypassing-captive-portals.html HTTP/1.1,200,10613
2015-05-20 09:05:09,GET /reset.css HTTP/1.1,200,1015
2015-05-20 09:05:23,GET /style2.css HTTP/1.1,200,4877
2015-05-20 09:05:51,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-20 09:05:00,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-20 09:05:27,GET /favicon.ico HTTP/1.1,200,3638
2015-05-20 09:05:19,GET /blog/geekery/disabling-battery-in-ubuntu-vms.html HTTP/1.1,200,9316
2015-05-20 09:05:20,GET /reset.css HTTP/1.1,200,1015
2015-05-20 09:05:19,GET /style2.css HTTP/1.1,200,4877
2015-05-20 09:05:26,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-20 09:05:50,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-20 09:05:03,GET /favicon.ico HTTP/1.1,200,3638
2015-05-20 09:05:45,GET /presentations/puppet-at-loggly/puppet-at-loggly.pdf.html HTTP/1.1,200,24747
2015-05-20 09:05:10,GET /favicon.ico HTTP/1.1,200,3638
2015-05-20 09:05:35,GET /?flav=atom HTTP/1.1,200,32352
2015-05-20 09:05:21,GET /misc/sample.log HTTP/1.0,200,54306753
2015-05-20 09:05:52,GET /robots.txt HTTP/1.1,200,-
2015-05-20 09:05:46,GET /projects/xmlpresenter/ HTTP/1.1,200,11628
2015-05-20 09:05:50,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872
2015-05-20 09:05:45,GET /wp-login.php?action=register HTTP/1.0,404,296
2015-05-20 09:05:51,GET /blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,9316
2015-05-20 09:05:35,GET /blog/geekery/tf2-wine-linux-performance-tuning.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,10021
2015-05-20 09:05:41,GET /blog/geekery/CEE-logging-for-profit.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,13358
2015-05-20 09:05:33,GET /blog/growing-logstash-value.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,11113
2015-05-20 09:05:43,GET /blog/geekery/installing-windows-8-consumer-preview.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,8948
2015-05-20 09:05:24,GET /blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,10756
2015-05-20 09:05:40,GET /presentations/logstash-intro/file/intro-logging-problems/xkcd.png HTTP/1.1,200,80663
2015-05-20 09:05:14,GET /blog/geekery/insist-on-better-asserts.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,9514
2015-05-20 09:05:38,GET /blog/geekery/xdotool-2.20110530.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,11936
2015-05-20 09:05:15,GET /blog/geekery/logstash-1.0.0-release.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,8764
2015-05-20 09:05:12,GET /robots.txt HTTP/1.0,200,-
2015-05-20 09:05:15,GET /blog/tags/c HTTP/1.0,200,28169
2015-05-20 09:05:48,GET /files/logstash/logstash-%25 HTTP/1.0,404,305
2015-05-20 09:05:04,GET /misc/nmh//%22file://$file/%22 HTTP/1.0,404,315
2015-05-20 09:05:33,GET /blog/2008/May/30 HTTP/1.1,200,8781
2015-05-20 09:05:42,GET /reset.css HTTP/1.1,200,1015
2015-05-20 09:05:24,GET /style2.css HTTP/1.1,200,4877
2015-05-20 09:05:57,GET /favicon.ico HTTP/1.1,200,3638
2015-05-20 09:05:52,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-20 09:05:47,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-20 09:05:46,GET /scripts//%22$%7BWEBLOC%7D/view.php?file=$%7Blinkto%7D%5C%22 HTTP/1.0,404,313
2015-05-20 09:05:20,GET /scripts//%22$%7BWEBLOC%7D/view.php/?file=$%7Blinkto%7D%5C%22 HTTP/1.0,404,314
2015-05-20 09:05:30,GET /scripts//%22file://$file/%22 HTTP/1.0,404,314
2015-05-20 09:05:49,GET / HTTP/1.0,200,37932
2015-05-20 09:05:27,GET /favicon.ico HTTP/1.1,200,3638
2015-05-20 09:05:14,GET /favicon.ico HTTP/1.1,200,3638
2015-05-20 09:05:09,GET /robots.txt HTTP/1.0,200,-
2015-05-20 09:05:08,GET /articles/ppp-over-ssh/ HTTP/1.1,200,18586
2015-05-20 09:05:24,GET /style2.css HTTP/1.1,304,-
2015-05-20 09:05:01,GET /reset.css HTTP/1.1,304,-
2015-05-20 09:05:09,GET /images/jordan-80.png HTTP/1.1,304,-
2015-05-20 09:05:08,GET /articles/ppp-over-ssh/pppoverssh.png HTTP/1.1,304,-
2015-05-20 09:05:25,GET /images/web/2009/banner.png HTTP/1.1,304,-
2015-05-20 09:05:04,GET /articles/ssh-???????????????????/ HTTP/1.0,404,7861
2015-05-20 09:05:25,GET /blog/geekery/jquery-interface- HTTP/1.0,404,7861
2015-05-20 09:05:34,GET /robots.txt HTTP/1.0,200,-
2015-05-20 09:05:37,GET /blog/geekery%E2%80%A6 HTTP/1.0,404,7861
2015-05-20 09:05:44,GET /blog/tags/C HTTP/1.0,200,37991
2015-05-20 09:05:48,GET /blog/tags/c HTTP/1.0,200,28169
2015-05-20 09:05:41,GET /robots.txt HTTP/1.0,200,-
2015-05-20 09:05:45,GET /blog/tags/g HTTP/1.0,404,7861
2015-05-20 09:05:12,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872
2015-05-20 09:05:42,GET /demo/jquery-magicpuff.html?iframe=true&width=100%25&height=100%25 HTTP/1.0,200,1328
2015-05-20 09:05:37,GET /files/xdotool/xdotool-%25 HTTP/1.0,404,307
2015-05-20 09:05:25,GET /misc/nmh//%22file://$file/%22 HTTP/1.0,404,319
2015-05-20 09:05:50,GET /robots.txt HTTP/1.0,200,-
2015-05-20 09:05:51,GET /favicon.ico HTTP/1.1,200,3638
2015-05-20 09:05:21,GET /scripts//%22$%7BWEBLOC%7D/view.php?file=$%7Blinkto%7D%5C%22 HTTP/1.0,404,317
2015-05-20 09:05:13,GET /robots.txt HTTP/1.0,200,-
2015-05-20 09:05:06,GET /scripts//%22$%7BWEBLOC%7D/view.php/?file=$%7Blinkto%7D%5C%22 HTTP/1.0,404,318
2015-05-20 09:05:20,GET /scripts//%22file://$file/%22 HTTP/1.0,404,318
2015-05-20 09:05:41,GET /projects/xdotool/xdotool.xhtml HTTP/1.1,200,50112
2015-05-20 09:05:26,GET /favicon.ico HTTP/1.1,200,3638
2015-05-20 09:05:43,GET /projects/xdotool/ HTTP/1.1,200,12292
2015-05-20 09:05:25,GET /files/xdotool/docs/html/xdo_8h.html HTTP/1.1,200,145776
2015-05-20 10:05:13,GET /files/xdotool/docs/html/xdo_8h.html HTTP/1.1,200,145776
2015-05-20 10:05:37,GET /reset.css HTTP/1.1,200,1015
2015-05-20 10:05:53,GET /style2.css HTTP/1.1,200,4877
2015-05-20 10:05:57,GET /files/xdotool/docs/html/tabs.css HTTP/1.1,200,1844
2015-05-20 10:05:23,GET /files/xdotool/docs/html/search/search.css HTTP/1.1,200,3843
2015-05-20 10:05:51,GET /files/xdotool/docs/html/doxygen.css HTTP/1.1,200,7911
2015-05-20 10:05:06,GET /files/xdotool/docs/html/search/search.js HTTP/1.1,200,21330
2015-05-20 10:05:49,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-20 10:05:48,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-20 10:05:16,GET /files/xdotool/docs/html/search/search.png HTTP/1.1,200,527
2015-05-20 10:05:05,GET /favicon.ico HTTP/1.1,200,3638
2015-05-20 10:05:20,GET /files/xdotool/docs/html/search/close.png HTTP/1.1,200,273
2015-05-20 10:05:17,GET /files/xdotool/docs/html/doxygen.png HTTP/1.1,200,1281
2015-05-20 10:05:24,GET /files/xdotool/docs/html/tab_b.gif HTTP/1.1,200,35
2015-05-20 10:05:29,GET /files/xdotool/docs/html/tab_r.gif HTTP/1.1,200,2585
2015-05-20 10:05:49,GET /files/xdotool/docs/html/tab_l.gif HTTP/1.1,200,706
2015-05-20 10:05:44,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872
2015-05-20 10:05:20,GET /?flav=rss20 HTTP/1.1,200,29941
2015-05-20 10:05:08,GET /presentations/logstash-puppetconf-2012/ HTTP/1.1,200,37269
2015-05-20 10:05:23,GET /presentations/logstash-puppetconf-2012/css/reset.css HTTP/1.1,200,1382
2015-05-20 10:05:21,GET /presentations/logstash-puppetconf-2012/lib/js/head.min.js HTTP/1.1,200,3170
2015-05-20 10:05:42,GET /presentations/logstash-puppetconf-2012/css/preso.css HTTP/1.1,200,659
2015-05-20 10:05:25,GET /presentations/logstash-puppetconf-2012/lib/css/zenburn.css HTTP/1.1,200,1791
2015-05-20 10:05:38,GET /presentations/logstash-puppetconf-2012/css/main.css HTTP/1.1,200,26498
2015-05-20 10:05:24,GET /presentations/logstash-puppetconf-2012/images/logstash.png HTTP/1.1,200,47731
2015-05-20 10:05:53,GET /presentations/logstash-puppetconf-2012/images/nagios-sms3.png HTTP/1.1,200,65917
2015-05-20 10:05:37,GET /presentations/logstash-puppetconf-2012/images/nagios-sms1.png HTTP/1.1,200,55478
2015-05-20 10:05:25,GET /presentations/logstash-puppetconf-2012/images/nagios-sms2.png HTTP/1.1,200,60656
2015-05-20 10:05:49,GET /presentations/logstash-puppetconf-2012/js/reveal.js HTTP/1.1,200,29108
2015-05-20 10:05:33,GET /presentations/logstash-puppetconf-2012/images/sysadvent.png HTTP/1.1,200,108497
2015-05-20 10:05:02,GET /presentations/logstash-puppetconf-2012/images/nagios-sms4.png HTTP/1.1,200,72949
2015-05-20 10:05:08,GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif HTTP/1.1,404,364
2015-05-20 10:05:11,GET /presentations/logstash-puppetconf-2012/images/nagios-sms6.png HTTP/1.1,200,82859
2015-05-20 10:05:47,GET /presentations/logstash-puppetconf-2012/images/pc-load-letter.jpg HTTP/1.1,200,71808
2015-05-20 10:05:31,GET /presentations/logstash-puppetconf-2012/images/nagios-sms5.png HTTP/1.1,200,78075
2015-05-20 10:05:41,GET /presentations/logstash-puppetconf-2012/lib/font/league_gothic-webfont.ttf HTTP/1.1,200,42324
2015-05-20 10:05:34,GET /presentations/logstash-puppetconf-2012/images/xkcd-perl.png HTTP/1.1,200,80663
2015-05-20 10:05:45,GET /presentations/logstash-puppetconf-2012/images/frontend-response-codes.png HTTP/1.1,200,52878
2015-05-20 10:05:42,GET /presentations/logstash-puppetconf-2012/images/xkcd-perlswing-many.png HTTP/1.1,200,100207
2015-05-20 10:05:35,GET /presentations/logstash-puppetconf-2012/images/lifecycle.png HTTP/1.1,200,9618
2015-05-20 10:05:58,GET /presentations/logstash-puppetconf-2012/images/computer-keyboard-jacket.jpg HTTP/1.1,200,176805
2015-05-20 10:05:51,GET /presentations/logstash-puppetconf-2012/images/kibana-logstash-downloads.png HTTP/1.1,200,95058
2015-05-20 10:05:03,GET /presentations/logstash-puppetconf-2012/images/kibana-chef-agent.png HTTP/1.1,200,73187
2015-05-20 10:05:49,GET /presentations/logstash-puppetconf-2012/images/kibana-chef-hits-6min-each.png HTTP/1.1,200,80555
2015-05-20 10:05:22,GET /presentations/logstash-puppetconf-2012/images/trollface.png HTTP/1.1,200,58123
2015-05-20 10:05:38,GET /presentations/logstash-puppetconf-2012/images/psychoaxe.jpg HTTP/1.1,200,29179
2015-05-20 10:05:06,GET /presentations/logstash-puppetconf-2012/images/stats-negative-min.png HTTP/1.1,200,46139
2015-05-20 10:05:25,GET /presentations/logstash-puppetconf-2012/css/print.css HTTP/1.1,200,3995
2015-05-20 10:05:34,GET /presentations/logstash-puppetconf-2012/images/apache-negative-duration.png HTTP/1.1,200,97173
2015-05-20 10:05:22,GET /presentations/logstash-puppetconf-2012/images/logs.jpg HTTP/1.1,200,663847
2015-05-20 10:05:39,GET /favicon.ico HTTP/1.1,200,3638
2015-05-20 10:05:56,GET /presentations/logstash-1/file/logstash/logstash.png HTTP/1.1,200,47731
2015-05-20 10:05:45,GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1,404,324
2015-05-20 10:05:33,GET /favicon.ico HTTP/1.0,200,3638
2015-05-20 10:05:30,GET /files/blogposts/20080611/pcapinject.c HTTP/1.1,200,2629
2015-05-20 10:05:01,GET /files/cgrok/?C=M;O=D HTTP/1.1,200,1868
2015-05-20 10:05:33,GET /files/keynav/?C=D;O=D HTTP/1.1,200,3694
2015-05-20 10:05:23,GET /files/newpsm/?C=D;O=D HTTP/1.1,200,1633
2015-05-20 10:05:20,GET /files/newpsm/?C=N;O=A HTTP/1.1,200,1633
2015-05-20 10:05:01,GET /svnweb/xpathtool/ HTTP/1.1,403,305
2015-05-20 10:05:49,GET /blog/tags/firefox?flav=rss20 HTTP/1.1,200,16021
2015-05-20 10:05:26,GET /blog/2006/May/04 HTTP/1.1,200,14841
2015-05-20 10:05:42,GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif HTTP/1.1,404,364
2015-05-20 10:05:19,GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif HTTP/1.1,404,364
2015-05-20 10:05:30,GET /blog/tags/changes HTTP/1.1,200,15431
2015-05-20 10:05:17,GET /blog/articles/?page=2 HTTP/1.1,200,77634
2015-05-20 10:05:50,GET /blog/tags/hope%20is%20not%20a%20strategy HTTP/1.1,200,8877
2015-05-20 10:05:39,GET /files/blogposts/20071009/?C=D;O=D HTTP/1.1,200,966
2015-05-20 10:05:11,HEAD /files/logstash/ HTTP/1.1,200,-
2015-05-20 10:05:03,GET /blog/geekery/bypassing-captive-portals.html HTTP/1.0,200,10613
2015-05-20 10:05:40,GET /style2.css HTTP/1.0,200,4877
2015-05-20 10:05:31,GET /reset.css HTTP/1.0,200,1015
2015-05-20 10:05:33,GET /favicon.ico HTTP/1.0,200,3638
2015-05-20 10:05:50,GET /images/jordan-80.png HTTP/1.0,200,6146
2015-05-20 10:05:47,GET /images/web/2009/banner.png HTTP/1.0,200,52315
2015-05-20 10:05:37,GET /presentations/logstash-blah/images/pc-load-letter.jpg HTTP/1.1,200,71808
2015-05-20 10:05:44,GET /favicon.ico HTTP/1.1,200,3638
2015-05-20 10:05:48,GET /files/wifipencap.sh HTTP/1.0,200,2804
2015-05-20 10:05:56,GET /presentations/logstash-blah/images/office-space-printer-beat-down-gif.gif HTTP/1.1,200,6443283
2015-05-20 10:05:45,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872
2015-05-20 10:05:14,GET /blog/geekery/puppet-manage-homedirectory-contents.html HTTP/1.1,200,10001
2015-05-20 10:05:12,GET /reset.css HTTP/1.1,200,1015
2015-05-20 10:05:55,GET /style2.css HTTP/1.1,200,4877
2015-05-20 10:05:12,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-20 10:05:20,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-20 10:05:56,GET /favicon.ico HTTP/1.1,200,3638
2015-05-20 10:05:10,GET /?flav=atom HTTP/1.1,200,32352
2015-05-20 10:05:54,GET / HTTP/1.1,200,37932
2015-05-20 10:05:02,GET /blog/geekery/ssl-latency.html HTTP/1.1,200,17147
2015-05-20 10:05:36,GET /reset.css HTTP/1.1,200,1015
2015-05-20 10:05:51,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-20 10:05:42,GET /style2.css HTTP/1.1,200,4877
2015-05-20 10:05:51,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-20 10:05:08,GET /favicon.ico HTTP/1.1,200,3638
2015-05-20 10:05:00,GET /blog/tags/glob HTTP/1.1,200,9171
2015-05-20 10:05:19,GET /projects/xdotool/ HTTP/1.1,200,12292
2015-05-20 10:05:18,GET /reset.css HTTP/1.1,200,1015
2015-05-20 10:05:47,GET /style2.css HTTP/1.1,200,4877
2015-05-20 10:05:11,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-20 10:05:19,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-20 10:05:27,GET /favicon.ico HTTP/1.1,200,3638
2015-05-20 10:05:35,GET /blog/tags/firefox?flav=rss20 HTTP/1.1,200,16021
2015-05-20 10:05:30,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872
2015-05-20 10:05:10,GET /projects/xdotool/xdotool.xhtml HTTP/1.1,200,50112
2015-05-20 10:05:23,GET /favicon.ico HTTP/1.1,200,3638
2015-05-20 10:05:22,GET /favicon.ico HTTP/1.1,200,3638
2015-05-20 10:05:59,GET /projects/xdotool/xdotool.xhtml HTTP/1.1,200,50112
2015-05-20 10:05:58,GET /articles/dynamic-dns-with-dhcp/ HTTP/1.1,200,18848
2015-05-20 10:05:05,GET /reset.css HTTP/1.1,200,1015
2015-05-20 10:05:47,GET /style2.css HTTP/1.1,200,4877
2015-05-20 10:05:44,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-20 10:05:56,GET /favicon.ico HTTP/1.1,200,3638
2015-05-20 10:05:16,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-20 10:05:17,GET / HTTP/1.1,200,37932
2015-05-20 10:05:42,GET /?flav=rss20 HTTP/1.1,200,29941
2015-05-20 10:05:58,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872
2015-05-20 11:05:08,GET /presentations/logstash-blah/images/stats-negative-min.png HTTP/1.1,200,46139
2015-05-20 11:05:00,GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png HTTP/1.1,200,175208
2015-05-20 11:05:03,GET /robots.txt HTTP/1.1,200,-
2015-05-20 11:05:50,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872
2015-05-20 11:05:15,GET /presentations/logstash-scale11x/ HTTP/1.1,200,54239
2015-05-20 11:05:19,GET /presentations/logstash-scale11x/css/reveal.min.css HTTP/1.1,200,23581
2015-05-20 11:05:00,GET /presentations/logstash-scale11x/lib/css/zenburn.css HTTP/1.1,200,1791
2015-05-20 11:05:16,GET /presentations/logstash-scale11x/css/theme/night-jls.css HTTP/1.1,200,3811
2015-05-20 11:05:01,GET /presentations/logstash-scale11x/css/extra.css HTTP/1.1,200,1395
2015-05-20 11:05:12,GET /presentations/logstash-scale11x/images/logstash.png HTTP/1.1,200,47731
2015-05-20 11:05:26,GET /presentations/logstash-scale11x/images/alarm-clock.jpg HTTP/1.1,200,10645
2015-05-20 11:05:25,GET /presentations/logstash-scale11x/images/nagios-sms3.png HTTP/1.1,200,65917
2015-05-20 11:05:08,GET /presentations/logstash-scale11x/images/nagios-sms2.png HTTP/1.1,200,60656
2015-05-20 11:05:43,GET /presentations/logstash-scale11x/images/nagios-sms4.png HTTP/1.1,200,72949
2015-05-20 11:05:59,GET /presentations/logstash-scale11x/images/nagios-sms1.png HTTP/1.1,200,55478
2015-05-20 11:05:52,GET /presentations/logstash-scale11x/images/nagios-sms5.png HTTP/1.1,200,78075
2015-05-20 11:05:34,GET /presentations/logstash-scale11x/css/fonts/OpenSans.css HTTP/1.1,200,863
2015-05-20 11:05:32,GET /presentations/logstash-scale11x/css/fonts/Roboto.css HTTP/1.1,200,357
2015-05-20 11:05:00,GET /presentations/logstash-scale11x/images/jordan.jpg HTTP/1.1,200,278476
2015-05-20 11:05:41,GET /presentations/logstash-scale11x/images/xkcd-perl.png HTTP/1.1,200,80663
2015-05-20 11:05:42,GET /presentations/logstash-scale11x/images/frontend-response-codes.png HTTP/1.1,200,52878
2015-05-20 11:05:27,GET /presentations/logstash-scale11x/lib/js/head.min.js HTTP/1.1,200,3170
2015-05-20 11:05:59,GET /presentations/logstash-scale11x/images/nagios-sms6.png HTTP/1.1,200,82859
2015-05-20 11:05:03,GET /presentations/logstash-scale11x/images/xkcd-perlswing-many.png HTTP/1.1,200,100207
2015-05-20 11:05:56,GET /presentations/logstash-scale11x/js/reveal.min.js HTTP/1.1,200,18091
2015-05-20 11:05:12,GET /presentations/logstash-scale11x/css/fonts/xjAJXh38I15wypJXxuGMBp0EAVxt0G0biEntp43Qt6E.ttf HTTP/1.1,200,34416
2015-05-20 11:05:53,GET /presentations/logstash-scale11x/css/fonts/cJZKeOuBrn4kERxqtaUH3aCWcynf_cDxXwCLxiixG1c.ttf HTTP/1.1,200,36492
2015-05-20 11:05:07,GET /presentations/logstash-scale11x/plugin/markdown/showdown.js HTTP/1.1,200,9904
2015-05-20 11:05:26,GET /presentations/logstash-scale11x/plugin/markdown/markdown.js HTTP/1.1,200,1187
2015-05-20 11:05:03,GET /presentations/logstash-scale11x/images/sad-medic.png HTTP/1.1,200,430406
2015-05-20 11:05:16,GET /presentations/logstash-intro/file/about-me/tequila-face.jpg HTTP/1.1,200,196054
2015-05-20 11:05:38,GET /presentations/logstash-1/file/logstash-roadmap/kibana.png HTTP/1.1,200,56686
2015-05-20 11:05:44,GET /presentations/logstash-intro/file/logstash/single-host-example.png HTTP/1.1,200,123091
2015-05-20 11:05:06,GET /presentations/logstash-scale11x/images/kibana-dashboard3.png HTTP/1.1,200,171717
2015-05-20 11:05:50,GET /presentations/logstash-scale11x/images/simple-inputs-filters.jpg HTTP/1.1,200,1114500
2015-05-20 11:05:10,GET /presentations/logstash-scale11x/images/kibana-dashboard2.png HTTP/1.1,200,394967
2015-05-20 11:05:43,GET /presentations/logstash-scale11x/images/kibana-search.png HTTP/1.1,200,203023
2015-05-20 11:05:34,GET /presentations/logstash-scale11x/images/kibana-dashboard.png HTTP/1.1,200,321631
2015-05-20 11:05:27,GET /presentations/logstash-intro/file/intro-logging-problems/xkcd.png HTTP/1.1,200,80663
2015-05-20 11:05:16,GET /presentations/logstash-intro/file/logstash/multi-host-example.png HTTP/1.1,200,196093
2015-05-20 11:05:05,GET /files/blogposts/20101112/logstash-logger-with-awesome_print.png HTTP/1.1,200,4325
2015-05-20 11:05:13,GET /presentations/logstash-intro/file/intro-logging-problems/xkcd-perlswing-many.png HTTP/1.1,200,100207
2015-05-20 11:05:07,GET /blog/geekery/grok-pattern-autodiscovery.html HTTP/1.1,200,12851
2015-05-20 11:05:06,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-20 11:05:03,GET /reset.css HTTP/1.1,200,1015
2015-05-20 11:05:38,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-20 11:05:45,GET /?flav=rss20 HTTP/1.1,200,29941
2015-05-20 11:05:39,GET /images/logstash_OSCON.pdf HTTP/1.1,304,-
2015-05-20 11:05:08,GET /favicon.ico HTTP/1.0,200,3638
2015-05-20 11:05:53,GET /?flav=atom HTTP/1.1,200,32352
2015-05-20 11:05:59,GET /blog/geekery/headless-wrapper-for-ephemeral-xservers.html HTTP/1.1,200,11902
2015-05-20 11:05:11,GET /reset.css HTTP/1.1,200,1015
2015-05-20 11:05:39,GET /style2.css HTTP/1.1,200,4877
2015-05-20 11:05:23,GET /presentations/logstash-metrics-sf-2012.10/ HTTP/1.1,200,18729
2015-05-20 11:05:53,GET /presentations/logstash-metrics-sf-2012.10/css/main.css HTTP/1.1,200,26498
2015-05-20 11:05:40,GET /presentations/logstash-metrics-sf-2012.10/css/reset.css HTTP/1.1,200,1382
2015-05-20 11:05:02,GET /presentations/logstash-metrics-sf-2012.10/css/preso.css HTTP/1.1,200,1010
2015-05-20 11:05:14,GET /presentations/logstash-metrics-sf-2012.10/lib/css/zenburn.css HTTP/1.1,200,1791
2015-05-20 11:05:08,GET /presentations/logstash-metrics-sf-2012.10/lib/js/head.min.js HTTP/1.1,200,3170
2015-05-20 11:05:49,GET /presentations/logstash-metrics-sf-2012.10/js/jquery.min.js HTTP/1.1,200,93435
2015-05-20 11:05:21,GET /presentations/logstash-metrics-sf-2012.10/images/logstash.png HTTP/1.1,200,47731
2015-05-20 11:05:58,GET /presentations/logstash-metrics-sf-2012.10/images/graphite.png HTTP/1.1,200,11163
2015-05-20 11:05:05,GET /presentations/logstash-metrics-sf-2012.10/js/reveal.js HTTP/1.1,200,29108
2015-05-20 11:05:08,GET /presentations/logstash-metrics-sf-2012.10/images/ganglia.png HTTP/1.1,200,24420
2015-05-20 11:05:40,GET /presentations/logstash-metrics-sf-2012.10/images/sysadvent.png HTTP/1.1,200,108497
2015-05-20 11:05:44,GET /presentations/logstash-metrics-sf-2012.10/images/xkcd-perl.png HTTP/1.1,200,80663
2015-05-20 11:05:28,GET /presentations/logstash-metrics-sf-2012.10/images/logstash-apache-kibana.png HTTP/1.1,200,14835
2015-05-20 11:05:26,GET /presentations/logstash-metrics-sf-2012.10/images/graphite-bieber-gangnam-ratio.png HTTP/1.1,200,52923
2015-05-20 11:05:44,GET /presentations/logstash-metrics-sf-2012.10/images/librato.png HTTP/1.1,200,1991
2015-05-20 11:05:20,GET /presentations/logstash-metrics-sf-2012.10/images/stats-negative-min.png HTTP/1.1,200,46139
2015-05-20 11:05:44,GET /presentations/logstash-metrics-sf-2012.10/lib/font/league_gothic-webfont.ttf HTTP/1.1,200,42324
2015-05-20 11:05:05,GET /presentations/logstash-metrics-sf-2012.10/images/apache-negative-duration.png HTTP/1.1,200,97173
2015-05-20 11:05:02,GET /presentations/logstash-metrics-sf-2012.10/images/graphite-bieber-gangnam.png HTTP/1.1,200,42501
2015-05-20 11:05:42,GET /presentations/logstash-metrics-sf-2012.10/images/logstash-in-graphite.png HTTP/1.1,200,22956
2015-05-20 11:05:52,GET /presentations/logstash-metrics-sf-2012.10/images/vs.jpg HTTP/1.1,200,23871
